"Status","Progress","durationSec","Finished","ResponseId","introquestion","age","pushnotifications","readarticles","distressed_EUPolitics","distressed_crimes","distressed_israelPalestine","distressed_immigration","distressed_sports","distressed_war","distressed_climateChange","distressed_showArts","distressed_covid","distressed_britishBrexit","distressed_instAbuse","distressed_spaceTravel","distressed_protest","distressed_terrorism","distressed_USPolitics","distressed_naturalDisasters","distressed_elections","distressed_economy","guard_suicide","guard_accidents","guard_physicalAbuse","guard_sexualAbuse","guard_selfHarm","guard_depression","guard_racism","guard_LGBTQ","guard_eatingDisorders","guard_disability","guard_animalCruelty","guard_other1","guard_other1_text","guard_other2","guard_other2_text","guard_other3","guard_other3_text","additional","fit.cluster","topic","interest","id","distressed"
"IP Address",100,712,TRUE,"R_2dRwkL9ORWre1U4","Yes, continue the survey",26,0,3,0,64,100,76,0,70,50,0,0,0,47,0,41,83,47,0,0,0,54,56,83,82,82,0,30,30,0,0,0,0,"0",0,0,0,0,"Injustice","1","britishBrexit",FALSE,31,0
"IP Address",100,203,TRUE,"R_2trN60UFFAg5nA7","Yes, continue the survey",28,3,0,0,72,63,0,0,100,100,0,44,0,0,0,51,100,47,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Sexual Child abuse","4","britishBrexit",FALSE,32,0
"IP Address",100,236,TRUE,"R_2TI42YzMmuGOjji","Yes, continue the survey",20,0.357142857142857,0.357142857142857,56,55,0,0,0,30,31,0,0,0,65,0,0,42,0,31,28,30,63,58,57,76,66,33,31,58,50,42,46,0,"0",0,0,0,0,"0","1","britishBrexit",TRUE,33,0
"IP Address",100,213,TRUE,"R_snvdHheRdrcQxHj","Yes, continue the survey",25,0.357142857142857,0.357142857142857,0,0,0,0,0,67,62,0,0,0,0,0,0,55,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,34,0
"IP Address",100,118,TRUE,"R_3FImCBjVmW9VH9r","Yes, continue the survey",25,0,3,0,0,0,31,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,35,0
"IP Address",100,265,TRUE,"R_24Ixrk21ckiEaWn","Yes, continue the survey",25,1,0.142857142857143,46,74,69,53,0,51,74,5,67,30,42,2,85,64,74,78,60,37,48,49,66,65,65,6,5,5,31,6,7,0,"0",0,0,0,0,"Legal battles against human rights, human right violations, and police brutality","5","britishBrexit",FALSE,36,30
"IP Address",100,168,TRUE,"R_Rz4GpcQsWxtFPjP","Yes, continue the survey",22,1,0.357142857142857,40,92,12,9,0,100,64,0,39,67,65,0,26,89,13,6,14,54,60,49,59,57,80,54,22,20,78,21,18,0,"0",0,0,0,0,"0","1","britishBrexit",TRUE,37,67
"IP Address",100,214,TRUE,"R_2zzKyBpqN1IR4ib","Yes, continue the survey",28,3,1,16,32,8,10,6,10,43,5,40,15,22,13,22,57,13,50,26,42,13,15,60,42,23,23,38,40,35,19,69,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,38,15
"IP Address",100,202,TRUE,"R_cuSB92xOoVLNdgB","Yes, continue the survey",26,0,1,42,23,17,28,100,0,83,78,16,0,74,52,4,28,97,62,2,91,73,12,30,62,100,91,76,90,90,57,0,0,"0",0,0,0,0,"Fake news","5","britishBrexit",FALSE,39,0
"IP Address",100,374,TRUE,"R_3oT5gryiJlkuw25","Yes, continue the survey",30,0,0.357142857142857,0,0,0,70,0,0,62,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"Child abuse",0,0,0,0,"No","2","britishBrexit",FALSE,40,0
"IP Address",100,413,TRUE,"R_3OdlNaxGbO6trLi","Yes, continue the survey",29,0,0.357142857142857,0,0,0,0,0,100,100,25,100,0,73,0,53,100,0,100,0,73,49,11,27,27,27,27,0,0,0,0,24,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,41,0
"IP Address",100,209,TRUE,"R_2djadnNQNmFOolZ","Yes, continue the survey",20,0,0.142857142857143,37,22,85,88,0,12,0,0,52,0,95,26,77,53,79,44,43,47,46,0,0,50,46,0,0,87,0,0,0,0,"0",0,0,0,0,"Racism/ racial profiling","3","britishBrexit",FALSE,42,0
"IP Address",100,228,TRUE,"R_3pxnGn4wjyLZMtP","Yes, continue the survey",22,0.142857142857143,0.142857142857143,48,48,61,52,6,51,51,5,68,10,59,8,50,66,31,69,50,60,49,49,29,24,50,73,18,18,18,17,14,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,43,10
"IP Address",100,102,TRUE,"R_1jHQlpMDsFWh8SI","Yes, continue the survey",27,0,1,16,25,12,80,0,100,0,0,48,0,18,0,31,31,0,14,18,0,12,16,42,78,100,0,0,0,19,0,100,0,"0",0,0,0,0,"-","1","britishBrexit",FALSE,44,0
"IP Address",100,219,TRUE,"R_tF2asNuMjEboK0p","Yes, continue the survey",25,3,0.142857142857143,36,49,0,0,0,18,65,0,65,0,29,0,0,0,39,0,82,31,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"war crimes (or very detailed op-eds about this)","4","britishBrexit",FALSE,45,0
"IP Address",100,122,TRUE,"R_ut3oMPBG8XaWF5T","Yes, continue the survey",24,0,0.357142857142857,60,97,0,0,4,0,96,0,2,0,0,0,0,0,0,99,0,0,100,100,100,100,100,100,100,100,100,100,100,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,46,0
"IP Address",100,178,TRUE,"R_3nSHJLkUwyMdwIe","Yes, continue the survey",23,0,1,16,27,38,24,0,56,64,0,77,10,66,0,0,69,13,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Not really i guess, maybe mental health issues","4","britishBrexit",FALSE,47,10
"IP Address",100,212,TRUE,"R_2eaFLtXkta1yxh5","Yes, continue the survey",23,1,1,0,52,53,75,0,52,53,0,33,0,0,0,52,0,27,0,0,53,72,0,41,39,52,0,23,0,0,0,0,0,"0",0,0,0,0,"Poverty","1","britishBrexit",FALSE,48,0
"IP Address",100,271,TRUE,"R_1r39f8nJRW15bWw","Yes, continue the survey",28,1,0.357142857142857,18,27,0,0,0,0,21,0,0,0,39,0,0,88,0,0,0,41,50,55,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Another crime on the island","2","britishBrexit",FALSE,49,0
"IP Address",100,285,TRUE,"R_WB70twFoHVp5pW9","Yes, continue the survey",22,0,0.142857142857143,49,65,40,40,0,40,67,20,56,9,71,3,86,70,67,71,29,77,55,25,62,46,79,20,9,16,15,3,52,0,"0",0,0,0,0,"0","5","britishBrexit",FALSE,50,9
"IP Address",100,174,TRUE,"R_3CJl8amkuFVYKsU","Yes, continue the survey",30,0,1,0,21,43,54,0,46,0,0,55,0,66,0,51,0,0,74,0,19,100,51,39,67,33,0,0,0,0,0,52,0,"0",0,0,0,0,"Violent crimes","1","britishBrexit",FALSE,51,0
"IP Address",100,174,TRUE,"R_1Qy0dSCRM0QhtGp","Yes, continue the survey",24,1,0.357142857142857,64,70,0,0,0,0,78,81,78,0,0,0,0,0,0,72,67,0,12,58,33,11,8,8,58,54,37,20,59,0,"0",0,0,0,0,"Natural disasters","4","britishBrexit",FALSE,52,0
"IP Address",100,293,TRUE,"R_2t9z1KGMleYEg7V","Yes, continue the survey",22,0,0.357142857142857,29,31,0,25,0,67,79,57,40,0,68,0,56,0,47,12,54,44,0,68,0,0,0,0,0,0,66,0,67,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,53,0
"IP Address",100,191,TRUE,"R_2tAwHej0vCsP03U","Yes, continue the survey",21,0.357142857142857,0.142857142857143,0,19,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Fitness","2","britishBrexit",FALSE,54,0
"IP Address",100,524,TRUE,"R_3qUTx3FtjnjqMCs","Yes, continue the survey",28,0,0.357142857142857,0,0,0,0,0,53,0,0,0,0,0,0,16,69,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,55,0
"IP Address",100,300,TRUE,"R_3LhDuevdmRlNY0Y","Yes, continue the survey",22,1,0.357142857142857,0,0,100,52,0,100,0,20,100,0,90,0,49,90,0,92,38,0,14,0,0,0,11,0,0,0,0,0,0,0,"0",0,0,0,0,"No","3","britishBrexit",FALSE,56,0
"IP Address",100,194,TRUE,"R_3n2RGtsIhex8I7u","Yes, continue the survey",30,1,0.357142857142857,0,0,62,0,0,62,0,0,0,0,0,0,0,55,0,50,0,64,24,0,0,18,18,0,0,0,0,0,0,0,"0",0,0,0,0,"Nothing comes to mind","2","britishBrexit",FALSE,57,0
"IP Address",100,224,TRUE,"R_1imaUcgDuZoANy0","Yes, continue the survey",27,0,0.357142857142857,36,69,68,42,40,79,83,51,70,64,65,48,84,77,86,73,72,62,53,50,58,76,81,50,51,52,72,51,54,0,"0",0,0,0,0,"Murder / escaped murderers","5","britishBrexit",FALSE,58,64
"IP Address",100,167,TRUE,"R_2tikht40xTIHe3D","Yes, continue the survey",18,3,0.357142857142857,48,100,5,46,10,9,0,6,100,0,0,0,61,69,50,86,0,100,100,0,100,100,0,100,0,0,0,0,0,0,"0",0,0,0,0,"the price of gasoline","1","britishBrexit",FALSE,59,0
"IP Address",100,95,TRUE,"R_3eaFahfmgpF1RTW","Yes, continue the survey",25,0.142857142857143,0,25,45,44,25,0,0,24,14,48,19,15,15,25,61,89,73,25,70,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,60,19
"IP Address",100,8727,TRUE,"R_2aqO3nsJeu3kcrt","Yes, continue the survey",22,0,0.142857142857143,51,56,84,66,0,88,35,0,27,2,13,0,11,100,10,90,6,30,100,87,87,87,87,55,20,20,46,10,100,0,"0",0,0,0,0,"Some diseases like cancer","1","britishBrexit",FALSE,61,2
"IP Address",100,152,TRUE,"R_OKcSzEASO7JAPqp","Yes, continue the survey",24,3,3,56,79,94,93,11,42,100,20,87,88,63,22,85,98,98,74,95,100,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",TRUE,62,88
"IP Address",100,133,TRUE,"R_9HLcSLMF04FBAPL","Yes, continue the survey",29.5,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",TRUE,63,0
"IP Address",100,239,TRUE,"R_1C9CVXSkkuBUJpS","Yes, continue the survey",21,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Sneakers","2","britishBrexit",FALSE,64,0
"IP Address",100,12161,TRUE,"R_2BbW6hl7Cu7chDB","Yes, continue the survey",29,0.357142857142857,0,96,0,0,56,94,0,66,70,73,0,0,0,0,0,0,74,0,87,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"School loan payments, rent going up, minimumwage etc","4","britishBrexit",FALSE,65,0
"IP Address",100,318,TRUE,"R_27QDRRgbM9qonhL","Yes, continue the survey",26,0,1,0,76,0,76,100,55,73,100,35,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","4","britishBrexit",FALSE,66,0
"IP Address",100,101,TRUE,"R_2rNHNJfoFbyk30h","Yes, continue the survey",28,0.357142857142857,0.357142857142857,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Na","2","britishBrexit",FALSE,67,0
"IP Address",100,109,TRUE,"R_3CGXhbIt8XwvHTd","Yes, continue the survey",18,0,0,0,52,100,0,0,0,0,0,49,0,0,0,52,100,16,100,0,55,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,68,0
"IP Address",100,115,TRUE,"R_1M4HjaLibCfx93a","Yes, continue the survey",29,1,0.357142857142857,0,100,0,0,17,0,0,18,0,0,0,0,0,89,0,0,62,97,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Not at the moment","2","britishBrexit",FALSE,69,0
"IP Address",100,317,TRUE,"R_1CeEmbFnndJCcjN","Yes, continue the survey",25,0,0.142857142857143,0,100,41,47,0,8,100,0,100,0,100,0,100,100,100,100,0,0,80,47,56,94,66,0,57,56,0,0,67,0,"0",0,0,0,0,"N/A","5","britishBrexit",FALSE,70,0
"IP Address",100,168,TRUE,"R_1Hk51NqiGWXcF0g","Yes, continue the survey",26,3,0.357142857142857,0,0,0,0,50,0,0,53,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,71,0
"IP Address",100,244,TRUE,"R_3CK58hHM3slxGMF","Yes, continue the survey",24,3,0.357142857142857,39,52,31,35,18,50,64,44,25,51,21,8,13,39,18,72,9,35,86,45,58,48,47,47,21,55,32,13,29,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,72,51
"IP Address",100,99,TRUE,"R_2VfFcPNe9plCoJW","Yes, continue the survey",24,3,1,26,0,0,0,0,0,0,0,79,0,0,0,72,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","2","britishBrexit",FALSE,73,0
"IP Address",100,343,TRUE,"R_2tkVt3J7HilRgqg","Yes, continue the survey",23,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,100,0,100,100,100,0,0,0,0,0,0,0,"0",0,0,0,0,"Abuse of minors","1","britishBrexit",FALSE,74,0
"IP Address",100,195,TRUE,"R_QhKUXcWk12Ia3RL","Yes, continue the survey",26,3,1,59,59,80,44,20,75,81,35,21,39,66,19,66,84,44,58,37,62,6,13,13,15,17,14,9,11,10,20,16,0,"0",0,0,0,0,"Intimidation","3","britishBrexit",TRUE,75,39
"IP Address",100,217,TRUE,"R_2q1RIlzKWYYiYUg","Yes, continue the survey",25,0,0.357142857142857,100,50,100,100,0,79,100,0,51,0,87,38,77,0,58,100,38,100,19,21,19,22,24,24,22,19,22,0,23,0,"0",0,0,0,0,"0","3","britishBrexit",FALSE,76,0
"IP Address",100,438,TRUE,"R_3g6jynzfpAhoExK","Yes, continue the survey",28,1,0.357142857142857,75,34,23,67,3,83,92,4,67,42,74,4,54,95,41,93,39,68,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",FALSE,77,42
"IP Address",100,193,TRUE,"R_4JjxAodB1pGAY1P","Yes, continue the survey",25,0,1,46,0,22,26,28,57,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,78,0
"IP Address",100,125,TRUE,"R_11XDJWx2cCEhOrk","Yes, continue the survey",25,1,0.142857142857143,100,51,100,79,16,18,100,8,6,9,100,8,14,35,100,62,16,20,48,49,85,100,100,100,100,100,7,10,100,0,"0",0,0,0,0,"No","5","britishBrexit",FALSE,79,9
"IP Address",100,182,TRUE,"R_1LjOdcvHO3WB0Ft","Yes, continue the survey",25,3,3,61,70,92,82,0,100,100,0,0,0,50,0,18,100,0,100,20,100,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"animal abuse","3","britishBrexit",FALSE,80,0
"IP Address",100,363,TRUE,"R_3ly6fDlC5mBO52h","Yes, continue the survey",26,0,0.357142857142857,29,66,64,27,0,81,93,0,48,62,65,27,45,74,46,75,35,31,3,2,4,7,4,0,0,0,48,0,1,0,"0",0,0,0,0,"accidents/ disasters that are close to or in spaces I know","3","britishBrexit",TRUE,81,62
"IP Address",100,128,TRUE,"R_307A8QngsycVFlI","Yes, continue the survey",24,0,1,31,44,78,78,7,73,78,55,71,18,81,19,35,67,78,59,53,18,35,14,38,38,72,35,11,14,64,18,53,0,"0",0,0,0,0,"Poverty","5","britishBrexit",FALSE,82,18
"IP Address",100,265,TRUE,"R_2uDPNKa8kgZ3yy1","Yes, continue the survey",24,1,0.142857142857143,28,43,51,51,8,64,88,29,15,1,6,55,60,68,15,55,28,75,57,5,48,73,90,69,7,21,50,7,17,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,83,1
"IP Address",100,114,TRUE,"R_1jHEOoU0VaDcvvJ","Yes, continue the survey",24,3,3,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,84,0
"IP Address",100,156,TRUE,"R_0ptK9v8TtQulPlD","Yes, continue the survey",24,0,0.142857142857143,56,63,77,69,18,89,82,9,75,41,52,26,62,70,62,72,31,36,50,51,50,85,51,52,51,51,51,52,52,0,"0",0,0,0,0,"0","5","britishBrexit",FALSE,85,41
"IP Address",100,2599,TRUE,"R_pQr4ATdPB4QoFpf","Yes, continue the survey",23,3,1,16,36,32,52,0,46,58,5,47,0,16,0,28,43,6,48,21,28,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",TRUE,86,0
"IP Address",100,374,TRUE,"R_2CU28goHgmXEAC5","Yes, continue the survey",25,0,1,57,93,56,93,37,94,94,75,67,59,81,34,96,81,83,92,90,59,40,77,60,67,40,41,20,21,21,22,91,90,"Explicit medical content",0,0,0,0,"Murder, child abuse, Abuse against women","5","britishBrexit",FALSE,87,59
"IP Address",100,214,TRUE,"R_32MfAu3mjNwvB2F","Yes, continue the survey",26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,88,0
"IP Address",100,194,TRUE,"R_1GPrCMxg2N4IC2O","Yes, continue the survey",20,0,0.142857142857143,0,42,5,5,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,89,0
"IP Address",100,465,TRUE,"R_1ff2ZbqC61kmvKn","Yes, continue the survey",27,0,0.357142857142857,67,80,68,0,0,40,91,0,27,86,77,0,60,86,79,51,63,73,100,68,92,100,100,64,54,0,73,0,0,0,"0",0,0,0,0,"Children and abuse","5","britishBrexit",TRUE,90,86
"IP Address",100,216,TRUE,"R_2PaI1bdOVNgSez9","Yes, continue the survey",25,1,0.357142857142857,100,51,56,57,0,57,43,0,41,51,51,0,22,66,67,48,42,45,52,0,51,54,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",FALSE,91,51
"IP Address",100,260,TRUE,"R_1DHDtrQbv105nBr","Yes, continue the survey",22,1,0,0,84,0,0,0,0,54,0,0,0,0,0,0,0,0,23,0,0,29,57,67,52,83,58,54,52,57,61,63,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,92,0
"IP Address",100,496,TRUE,"R_3KDRqmw5xOAL5jJ","Yes, continue the survey",25,0,0.357142857142857,26,40,0,0,0,0,98,0,0,0,15,0,33,56,0,56,0,57,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","4","britishBrexit",FALSE,93,0
"IP Address",100,276,TRUE,"R_1eqpyHC2QzAmjXH","Yes, continue the survey",27,0.357142857142857,0.142857142857143,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,100,53,83,84,100,100,100,100,19,45,100,0,"0",0,0,0,0,"Lgbt pushing their agenda everywhere","1","britishBrexit",FALSE,94,0
"IP Address",100,113,TRUE,"R_2cpILSQBUPjJn28","Yes, continue the survey",28,0,0.357142857142857,89,52,100,100,0,100,100,0,51,58,64,0,85,98,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",FALSE,95,58
"IP Address",100,503,TRUE,"R_Ubvzsob5BH0lkLn","Yes, continue the survey",25,0,0.357142857142857,29,57,75,47,0,85,84,0,16,0,31,8,0,49,0,78,0,61,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"-","4","britishBrexit",FALSE,96,0
"IP Address",100,160,TRUE,"R_2zHlUvlpOc8f18X","Yes, continue the survey",22,0.357142857142857,0.142857142857143,51,47,67,51,16,41,68,3,39,10,67,58,61,62,4,42,41,58,44,10,49,50,70,66,26,26,28,22,21,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,97,10
"IP Address",100,328,TRUE,"R_1dm3nNKJOIHWyJj","Yes, continue the survey",24,3,0.357142857142857,25,52,73,73,0,61,65,0,88,0,42,0,18,91,43,81,24,30,71,20,38,77,78,9,27,25,17,9,75,0,"0",0,0,0,0,"News topics that are sexsualizing both men or woman. News topics that are bias to one side and spreading miss information.","1","britishBrexit",FALSE,98,0
"IP Address",100,221,TRUE,"R_2cBD6C4Uxn01n6b","Yes, continue the survey",23,0,0.357142857142857,83,17,100,100,0,81,100,12,60,13,100,0,100,100,100,78,50,36,70,46,56,100,70,16,80,78,100,39,100,0,"0",0,0,0,0,"Children related topics","5","britishBrexit",FALSE,99,13
"IP Address",100,296,TRUE,"R_1hL71LKqCcbWteV","Yes, continue the survey",28,1,0.142857142857143,0,66,0,23,6,60,73,0,19,0,38,0,33,59,0,83,0,46,59,53,54,53,55,30,30,43,41,22,23,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,100,0
"IP Address",100,95,TRUE,"R_268UBSo0eK3NRgU","Yes, continue the survey",25,3,0,0,0,67,0,0,0,0,0,30,0,0,0,58,33,60,31,0,0,0,0,0,0,0,0,0,0,0,0,70,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,101,0
"IP Address",100,635,TRUE,"R_2zLViJUbfiEtHpY","Yes, continue the survey",23,1,3,27,42,53,63,4,55,59,0,28,31,61,0,66,74,38,79,42,25,21,0,21,25,21,2,0,0,3,3,5,14,"Natural disasters/climate catastrophe",0,0,0,0,"0","3","britishBrexit",FALSE,102,31
"IP Address",100,224,TRUE,"R_1kMTeQrixkyoUey","Yes, continue the survey",21,0,0.142857142857143,14,13,0,0,0,11,26,0,0,0,5,0,0,12,0,9,0,0,46,0,82,82,70,0,13,0,68,0,68,0,"0",0,0,0,0,"No","1","britishBrexit",FALSE,103,0
"IP Address",100,314,TRUE,"R_290x29RCc75hAEI","Yes, continue the survey",22,0.357142857142857,3,32,74,12,58,0,75,62,0,86,60,25,0,70,77,56,35,66,48,71,40,42,46,42,30,16,13,26,18,59,0,"0",0,0,0,0,"0","1","britishBrexit",TRUE,104,60
"IP Address",100,410,TRUE,"R_80riliIJEvq35Ch","Yes, continue the survey",19,0,0.142857142857143,41,25,4,29,5,64,100,5,85,42,20,4,41,27,62,71,67,36,40,71,9,9,100,27,10,11,87,13,56,0,"0",0,0,0,0,"0","1","britishBrexit",FALSE,105,42
"IP Address",100,454,TRUE,"R_1exbo6xA65pS4on","Yes, continue the survey",27,3,3,0,0,0,0,0,22,49,0,47,21,0,0,0,46,48,50,46,49,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Even if I am distressed by a news article I would not want to be ""guarded"" from it.","4","britishBrexit",TRUE,106,21
"IP Address",100,101,TRUE,"R_1igoiLR37zEpknc","Yes, continue the survey",24,1,3,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"no","2","britishBrexit",FALSE,107,0
"IP Address",100,186,TRUE,"R_2By8vJlwcEdZG6L","Yes, continue the survey",22,0,3,0,0,0,0,0,57,92,0,64,0,59,0,0,15,0,41,75,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,108,0
"IP Address",100,127,TRUE,"R_1FaDXf8oeIb1lhp","Yes, continue the survey",23,3,0.357142857142857,21,100,100,100,7,100,90,0,100,57,100,24,60,100,41,100,41,62,0,3,0,5,7,14,14,11,0,55,35,0,"0",3,0,0,0,"Cheating/abusive relationships","3","britishBrexit",FALSE,109,57
"IP Address",100,246,TRUE,"R_325v3Vv5hVIefyu","Yes, continue the survey",21,0,0.142857142857143,55,0,34,0,0,47,73,0,25,0,80,0,33,0,35,67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","4","britishBrexit",FALSE,110,0
"IP Address",100,209,TRUE,"R_SHI7L5LYalUOSk1","Yes, continue the survey",27,1,1,60,65,69,65,0,72,74,0,51,0,70,0,72,76,52,76,53,54,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",FALSE,111,0
"IP Address",100,224,TRUE,"R_T0EqP1HR4DFciuB","Yes, continue the survey",24,1,0.142857142857143,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,38,0,0,0,0,0,0,0,64,0,0,0,0,"0",0,0,0,0,"Wars in countries outside EU. I feel like they concentrate on wars within EU and forget others","2","britishBrexit",FALSE,112,0
"IP Address",100,83,TRUE,"R_1gd3SrI5NIPBOBJ","Yes, continue the survey",22,0,0,44,31,0,0,0,59,94,0,0,0,40,0,12,34,15,10,0,62,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Nope","4","britishBrexit",FALSE,113,0
"IP Address",100,637,TRUE,"R_1nP0hgMwiLAYpbS","Yes, continue the survey",27,3,0.142857142857143,54,72,65,62,5,34,55,38,60,12,83,9,76,68,15,75,20,69,7,10,8,8,8,11,12,11,12,12,12,0,"0",0,0,0,0,"Can’t think of any, sorry.","3","britishBrexit",FALSE,114,12
"IP Address",100,199,TRUE,"R_12ojtePg9sFu9Vr","Yes, continue the survey",25,0.357142857142857,3,49,74,75,75,0,76,50,0,79,27,70,77,70,70,51,69,21,73,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","britishBrexit",TRUE,115,27
"IP Address",100,433,TRUE,"R_27pQIS0iVjG61qw","Yes, continue the survey",30,1,0.357142857142857,0,0,0,0,17,75,0,0,100,0,0,0,0,100,29,81,0,0,0,100,0,46,44,0,0,79,0,0,0,0,"0",0,0,0,0,"No","4","britishBrexit",FALSE,116,0
"IP Address",100,293,TRUE,"R_3I4XTmkO6XgALgj","Yes, continue the survey",27,0,3,13,0,0,58,0,48,100,0,78,8,50,0,51,89,44,33,74,16,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,117,8
"IP Address",100,539,TRUE,"R_3nufRbpYM5tWHwJ","Yes, continue the survey",20,0,0,10,39,0,0,0,35,62,0,84,21,0,0,93,0,25,34,23,67,1,1,41,0,0,0,0,0,0,0,0,100,"Pornography or other other sexually arousing news",0,0,0,0,"0","4","britishBrexit",FALSE,118,21
"IP Address",100,91,TRUE,"R_1IZAsebU9GWaQC0","Yes, continue the survey",18,0,0.142857142857143,0,79,0,0,0,0,56,0,23,0,0,0,0,68,0,33,0,96,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,119,0
"IP Address",100,163,TRUE,"R_6A950BlPNiLtrmV","Yes, continue the survey",26,0,1,14,72,19,9,9,79,84,14,60,22,54,8,17,52,80,61,41,14,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","britishBrexit",FALSE,120,22
"IP Address",100,128,TRUE,"R_1gjzWBgagguzaOa","Yes, continue the survey",23,3,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","britishBrexit",FALSE,121,0
